student_id,age,country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam,decision
1049,25,USA,No prior experience,7,6.7,67,2,42,0,1,6,8,40.5,0,Failed
1050,25,Bangladesh,No prior experience,13,10.5,52,5,45,0,0,4,8,53.7,0,Failed
1051,34,Pakistan,Advanced,15,5.8,51,3,47,0,0,5,2,56.4,0,Failed
1052,49,Brazil,Intermediate,8,9.1,57,4,40,0,1,4,10,75.3,1,Passed
1053,48,Brazil,Beginner,1,9.8,50,1,43,0,1,4,9,62.6,1,Passed
1054,38,Indonesia,Advanced,6,7.6,60,1,42,1,1,2,2,53.6,0,Failed
1055,43,Pakistan,Beginner,7,0.0,61,6,39,0,1,5,8,46.5,0,Failed
1056,47,UK,Intermediate,14,7.1,58,1,47,1,0,2,5,43.4,0,Failed
1057,22,UK,No prior experience,11,10.7,50,1,31,1,1,5,6,38.3,0,Failed
1058,44,Indonesia,No prior experience,5,8.6,71,2,19,0,1,7,10,46.2,0,Failed
1059,23,India,Beginner,14,8.3,49,2,34,0,1,6,9,50.1,0,Failed
1060,16,Bangladesh,Intermediate,5,1.8,62,2,50,1,1,4,8,48.1,0,Failed
1061,18,Bangladesh,Beginner,7,4.8,57,1,41,1,0,0,5,32.5,0,Failed
1062,39,Brazil,No prior experience,15,8.2,45,6,27,0,0,3,6,45.4,0,Failed
1063,38,UK,No prior experience,11,8.2,67,2,26,0,1,5,5,23.4,0,Failed
1064,23,Other,Intermediate,15,10.6,47,1,44,0,0,9,9,66.9,1,Passed
1065,52,USA,No prior experience,3,6.6,55,1,48,1,1,3,5,14.7,0,Failed
1066,18,USA,Beginner,6,8.2,54,4,31,1,1,7,6,72.5,1,Passed
1067,48,USA,No prior experience,7,7.0,65,2,26,0,0,4,1,17.9,0,Failed
1068,43,Brazil,No prior experience,1,4.0,59,1,42,0,0,6,8,32.2,0,Failed
1069,23,Pakistan,Beginner,12,0.2,68,0,46,0,0,5,8,25.5,0,Failed
1070,49,Germany,Beginner,2,8.3,72,1,35,1,0,6,8,61.3,1,Passed
1071,50,UK,No prior experience,12,7.5,62,1,38,0,0,2,7,37.4,0,Failed
1072,47,UK,No prior experience,4,5.1,56,2,28,1,0,5,7,30.4,0,Failed
1073,39,Other,Intermediate,13,2.1,42,4,43,0,0,8,6,42.1,0,Failed
1074,29,Bangladesh,No prior experience,8,8.9,65,1,49,1,0,6,7,29.2,0,Failed
1075,47,India,Beginner,11,6.2,51,3,47,0,0,9,9,53.9,0,Failed
1076,31,Indonesia,Advanced,13,8.7,52,2,43,1,1,7,5,71.0,1,Passed
1077,19,Bangladesh,No prior experience,14,12.6,53,2,43,0,1,3,9,51.8,0,Failed
1078,52,Pakistan,Advanced,10,0.6,69,4,39,1,0,2,9,65.8,1,Passed
1079,36,Indonesia,No prior experience,6,4.9,62,1,48,0,0,8,4,23.6,0,Failed
1080,29,UK,Beginner,1,6.4,61,1,34,1,0,3,9,43.2,0,Failed
1081,46,Pakistan,Beginner,10,11.4,70,2,43,0,0,7,8,63.2,1,Passed
1082,33,Indonesia,Advanced,5,2.1,56,2,27,0,1,6,5,54.6,0,Failed
1083,22,Other,No prior experience,7,12.8,63,3,47,0,0,2,10,57.6,0,Failed
1084,25,Other,Beginner,15,7.4,59,1,37,0,0,4,3,35.8,0,Failed
1085,22,Nigeria,Advanced,13,6.7,51,3,32,0,1,5,9,82.5,1,Passed
1086,48,Germany,Beginner,6,6.4,46,1,36,0,1,5,3,45.3,0,Failed
1087,38,Other,Beginner,13,5.7,56,1,38,0,1,4,3,39.2,0,Failed
1088,36,UK,No prior experience,13,10.1,66,3,28,0,0,5,3,33.9,0,Failed
1089,34,India,Intermediate,12,3.8,64,2,44,0,1,5,1,49.1,0,Failed
1090,34,USA,No prior experience,9,8.0,60,5,38,0,1,10,6,54.9,0,Failed
1091,51,Nigeria,No prior experience,8,5.8,69,0,42,0,1,3,3,10.8,0,Failed
1092,44,USA,Beginner,15,4.7,55,6,47,0,1,3,10,77.1,1,Passed
1093,33,Germany,No prior experience,4,14.8,64,1,51,1,1,2,3,50.6,0,Failed
1094,17,Indonesia,Advanced,13,8.3,40,2,43,0,1,3,9,65.8,1,Passed
1095,16,Brazil,Advanced,11,8.8,56,4,33,1,0,0,7,75.6,1,Passed
1096,20,Other,Intermediate,12,10.4,54,3,40,0,0,6,8,58.6,0,Failed
1097,35,India,Intermediate,5,2.7,52,3,41,1,1,4,1,42.9,0,Failed
1098,26,Germany,Beginner,7,12.3,75,1,40,0,1,9,8,66.1,1,Passed
1099,17,USA,No prior experience,8,0.0,53,2,27,1,1,6,8,17.9,0,Failed
1100,18,Nigeria,Intermediate,5,4.7,75,4,37,0,0,6,8,56.5,0,Failed
1101,38,Other,No prior experience,9,5.6,67,0,43,0,0,5,6,24.1,0,Failed
1102,27,UK,No prior experience,14,8.7,69,2,51,0,0,5,10,40.5,0,Failed
1103,35,Other,Intermediate,10,7.7,54,2,35,0,1,4,5,46.6,0,Failed
1104,20,Nigeria,Beginner,12,6.5,68,1,39,0,0,4,4,38.4,0,Failed
1105,52,Nigeria,Intermediate,4,7.0,54,1,47,0,1,7,9,48.4,0,Failed
1106,53,Brazil,No prior experience,4,4.1,51,4,38,1,1,7,7,36.9,0,Failed
1107,45,Other,Beginner,13,2.5,56,3,39,0,0,1,1,34.5,0,Failed
1108,24,Other,No prior experience,8,9.2,40,4,34,0,1,2,1,33.9,0,Failed
1109,49,Brazil,Beginner,1,9.1,71,2,42,1,1,10,1,54.2,0,Failed
1110,50,Pakistan,Intermediate,8,11.8,58,3,29,1,0,7,4,67.8,1,Passed
1111,37,Pakistan,Beginner,5,4.6,57,2,34,0,0,5,9,24.4,0,Failed
1112,39,Indonesia,No prior experience,13,9.1,54,3,35,1,1,5,3,32.2,0,Failed
1113,32,Pakistan,No prior experience,14,6.1,58,3,41,0,0,8,10,39.2,0,Failed
1114,25,Bangladesh,No prior experience,11,10.6,62,0,58,0,1,7,1,31.4,0,Failed
1115,45,Other,Beginner,1,10.1,54,1,44,0,1,4,1,29.6,0,Failed
1116,38,India,Advanced,4,7.6,54,3,36,0,0,7,3,67.7,1,Passed
1117,47,Other,No prior experience,2,6.0,60,2,47,0,0,5,7,33.8,0,Failed
1118,32,Bangladesh,Intermediate,4,9.9,77,1,34,0,0,4,8,63.1,1,Passed
1119,32,Bangladesh,Intermediate,8,8.9,56,1,34,0,0,5,4,55.5,0,Failed
1120,29,USA,Beginner,5,4.9,51,1,38,0,1,4,2,15.9,0,Failed
1121,24,Other,Beginner,1,3.0,66,2,40,1,1,5,7,35.1,0,Failed
1122,17,Germany,Intermediate,7,6.1,61,3,39,1,0,6,9,65.8,1,Passed
1123,40,Bangladesh,No prior experience,1,11.5,61,1,38,1,1,4,10,38.9,0,Failed
1124,54,India,No prior experience,9,10.4,62,0,54,1,0,6,6,32.0,0,Failed
1125,24,Brazil,No prior experience,3,3.7,64,1,35,1,1,9,2,27.9,0,Failed
1126,37,Indonesia,Advanced,12,3.5,61,1,37,1,0,4,9,34.1,0,Failed
1127,19,USA,Advanced,3,10.8,57,1,27,0,0,6,7,86.4,1,Passed
1128,41,Brazil,Intermediate,15,3.6,71,2,30,0,1,2,9,58.9,0,Failed
1129,44,USA,No prior experience,15,8.5,75,1,43,0,1,8,2,30.1,0,Failed
1130,49,India,Beginner,6,5.2,65,3,48,0,0,2,10,46.9,0,Failed
1131,38,Nigeria,No prior experience,10,11.9,59,0,36,0,0,3,4,28.1,0,Failed
1132,52,Other,No prior experience,6,4.7,52,7,42,0,0,4,6,38.7,0,Failed
1133,26,UK,Beginner,13,10.4,64,2,43,1,0,5,10,62.0,1,Passed
1134,21,Germany,Advanced,11,7.6,71,1,43,0,0,7,7,67.6,1,Passed
1135,33,Brazil,Advanced,11,7.8,61,3,39,0,1,4,3,62.6,1,Passed
1136,36,Other,Beginner,6,1.1,66,1,37,0,1,11,10,42.3,0,Failed
1137,51,Germany,No prior experience,13,0.4,62,2,37,1,1,2,5,11.1,0,Failed
1138,53,Nigeria,No prior experience,1,6.3,75,0,39,0,0,6,4,22.9,0,Failed
1139,49,UK,No prior experience,5,7.7,62,3,38,0,1,3,5,38.7,0,Failed
1140,32,Germany,Intermediate,12,3.6,59,2,47,1,0,3,6,64.2,1,Passed
1141,52,Germany,Intermediate,6,3.7,59,4,36,1,0,5,6,58.6,0,Failed
1142,40,Brazil,Beginner,8,8.7,60,0,51,1,1,5,7,63.9,1,Passed
1143,53,Pakistan,Beginner,13,8.7,41,3,49,1,0,7,6,54.8,0,Failed
1144,27,UK,No prior experience,1,6.6,53,1,34,0,0,6,6,23.2,0,Failed
1145,38,Other,No prior experience,5,9.3,60,2,50,1,0,4,4,26.2,0,Failed
1146,37,Nigeria,Beginner,3,3.5,49,1,27,0,0,3,2,16.4,0,Failed
1147,36,UK,No prior experience,2,5.9,68,2,35,1,0,7,10,47.4,0,Failed
1148,42,India,Beginner,11,11.9,65,3,40,0,1,3,7,52.0,0,Failed
1149,46,Pakistan,Intermediate,8,7.2,54,3,42,0,0,3,7,51.4,0,Failed
1150,21,India,Beginner,7,7.4,59,4,30,0,0,4,3,44.5,0,Failed
1151,42,Nigeria,No prior experience,10,13.9,70,1,51,0,0,5,5,40.6,0,Failed
1152,49,Brazil,No prior experience,7,2.8,66,2,47,0,1,5,6,33.1,0,Failed
1153,27,Brazil,Beginner,5,9.4,57,2,42,0,0,8,10,65.6,1,Passed
1154,22,Nigeria,Beginner,12,12.0,62,2,40,1,0,10,9,55.7,0,Failed
1155,25,USA,Beginner,13,6.0,49,1,43,0,1,6,3,37.6,0,Failed
1156,32,Nigeria,Beginner,9,9.6,57,3,38,0,0,7,3,43.6,0,Failed
1157,41,Pakistan,Beginner,5,4.1,73,2,43,1,0,5,5,43.9,0,Failed
1158,36,Bangladesh,Intermediate,2,4.9,61,3,34,1,1,5,2,50.6,0,Failed
1159,43,Brazil,No prior experience,3,8.2,66,1,31,0,0,2,3,26.6,0,Failed
1160,17,Indonesia,Intermediate,4,9.4,63,0,42,0,0,1,6,32.5,0,Failed
1161,16,Pakistan,No prior experience,15,10.4,69,1,43,1,0,5,3,29.2,0,Failed
1162,51,Pakistan,No prior experience,5,11.7,58,0,33,0,0,4,1,31.4,0,Failed
1163,41,Pakistan,Beginner,13,6.8,57,3,50,0,1,0,7,46.2,0,Failed
1164,44,Germany,Beginner,3,10.6,49,3,34,0,0,4,7,32.9,0,Failed
1165,36,Pakistan,Advanced,12,6.0,46,1,42,1,0,5,2,44.1,0,Failed
1166,26,Brazil,Intermediate,14,9.7,48,1,45,0,1,6,5,62.0,1,Passed
1167,26,Bangladesh,Advanced,7,7.6,54,1,37,0,0,4,9,54.3,0,Failed
1168,51,Bangladesh,Advanced,5,8.3,70,1,40,1,0,7,3,60.0,1,Passed
1169,54,Pakistan,Beginner,5,8.3,54,2,30,0,1,3,8,51.3,0,Failed
1170,50,India,Beginner,6,2.2,67,0,33,0,1,4,4,25.5,0,Failed
1171,49,Brazil,Beginner,7,3.6,61,1,47,0,1,4,3,17.8,0,Failed
1172,39,Brazil,Advanced,10,7.3,66,4,42,1,0,8,2,58.9,0,Failed
1173,37,UK,Intermediate,10,1.9,62,1,41,1,1,3,9,42.6,0,Failed
1174,20,Other,No prior experience,8,9.5,55,4,58,1,0,5,5,45.8,0,Failed
1175,48,USA,Intermediate,9,9.6,64,1,34,0,0,7,9,64.3,1,Passed
1176,51,USA,No prior experience,11,8.0,60,1,43,0,0,5,8,40.1,0,Failed
1177,35,India,Beginner,4,3.6,59,1,31,0,1,5,3,11.5,0,Failed
1178,34,USA,No prior experience,5,11.1,63,1,33,0,1,6,4,36.2,0,Failed
1179,50,UK,Beginner,15,13.1,61,1,54,1,1,4,6,53.1,0,Failed
1180,32,Nigeria,Intermediate,5,7.4,67,0,45,0,1,5,10,56.4,0,Failed
1181,49,USA,No prior experience,8,8.5,59,2,46,1,0,8,5,39.9,0,Failed
1182,24,Brazil,No prior experience,9,7.6,42,0,35,0,0,5,10,33.8,0,Failed
1183,41,Nigeria,No prior experience,7,8.6,58,3,41,0,1,2,10,42.1,0,Failed
1184,17,USA,Beginner,15,6.6,75,1,33,1,0,7,3,40.9,0,Failed
1185,24,Brazil,No prior experience,5,6.9,55,4,36,0,0,3,5,36.4,0,Failed
1186,24,Brazil,No prior experience,3,9.7,68,1,51,1,1,4,5,37.8,0,Failed
1187,32,Pakistan,No prior experience,1,14.0,54,2,44,0,1,4,9,54.3,0,Failed
1188,16,Bangladesh,Beginner,11,2.8,60,4,38,1,0,3,4,57.0,0,Failed
1189,40,India,No prior experience,9,6.7,71,0,37,1,1,7,8,55.8,0,Failed
1190,40,UK,Intermediate,5,3.5,72,2,32,0,1,5,4,47.3,0,Failed
1191,54,Germany,No prior experience,9,11.8,72,2,40,0,0,1,10,61.1,1,Passed
1192,50,Other,Beginner,10,5.2,53,1,44,0,0,3,2,21.6,0,Failed
1193,18,USA,No prior experience,15,2.7,58,3,48,1,0,5,3,15.7,0,Failed
1194,52,USA,Beginner,12,8.9,76,3,37,0,0,7,4,36.1,0,Failed
1195,45,Nigeria,No prior experience,13,12.2,59,2,42,0,0,6,8,45.0,0,Failed
1196,53,Nigeria,Intermediate,14,9.0,59,4,47,1,1,1,9,72.4,1,Passed
1197,49,Other,Advanced,4,7.6,67,1,41,1,0,2,6,64.1,1,Passed
1198,27,USA,Advanced,5,8.2,57,2,39,1,1,2,8,72.5,1,Passed
1199,34,Indonesia,Beginner,4,11.2,61,4,50,0,0,4,10,68.3,1,Passed
1200,52,UK,Beginner,2,4.4,62,1,36,0,0,4,5,32.1,0,Failed
1201,32,USA,Intermediate,12,6.7,55,2,44,1,1,12,5,43.8,0,Failed
1202,25,Bangladesh,Beginner,1,5.6,54,0,29,0,0,3,8,20.9,0,Failed
1203,27,Other,No prior experience,8,3.5,61,0,45,1,1,4,4,15.6,0,Failed
1204,31,Indonesia,Intermediate,4,6.0,62,2,40,1,0,9,3,40.8,0,Failed
1205,39,UK,Beginner,5,10.3,58,3,45,0,1,6,10,67.9,1,Passed
1206,34,USA,No prior experience,6,8.7,59,0,30,0,0,4,2,10.8,0,Failed
1207,23,Germany,No prior experience,14,8.9,43,5,45,0,0,5,8,41.9,0,Failed
1208,46,Pakistan,No prior experience,8,7.4,62,1,38,0,1,0,5,24.4,0,Failed
1209,36,Bangladesh,Beginner,11,8.6,61,5,53,0,1,9,6,72.1,1,Passed
1210,32,Germany,No prior experience,8,4.6,59,2,29,1,0,4,9,33.4,0,Failed
1211,38,Nigeria,No prior experience,7,6.1,50,5,35,0,1,3,3,29.8,0,Failed
1212,52,Nigeria,No prior experience,4,7.6,56,2,40,0,1,4,4,30.2,0,Failed
1213,31,USA,Beginner,6,7.8,64,2,42,0,0,9,2,36.3,0,Failed
1214,21,Nigeria,Intermediate,4,8.0,61,5,52,0,0,6,6,58.9,0,Failed
1215,23,Bangladesh,No prior experience,15,6.6,75,0,35,0,0,5,9,15.3,0,Failed
1216,40,UK,No prior experience,14,5.9,65,4,40,0,0,4,2,26.8,0,Failed
1217,33,Brazil,No prior experience,7,16.5,63,2,44,0,0,5,5,50.1,0,Failed
1218,40,India,Advanced,12,9.7,67,4,44,0,1,5,10,84.0,1,Passed
1219,27,Other,Beginner,13,8.2,75,1,44,0,1,6,1,32.7,0,Failed
1220,30,UK,Beginner,12,6.3,64,4,43,1,0,3,4,43.9,0,Failed
1221,41,Brazil,No prior experience,15,5.6,83,3,46,0,0,4,8,34.6,0,Failed
1222,41,Indonesia,Intermediate,13,6.6,60,6,47,0,1,1,3,57.7,0,Failed
1223,47,Bangladesh,Beginner,13,7.9,56,1,40,1,0,2,4,38.4,0,Failed
1224,25,Germany,No prior experience,11,1.4,50,2,34,1,0,4,2,8.8,0,Failed
1225,31,Brazil,No prior experience,14,2.3,70,1,42,0,1,4,9,43.8,0,Failed
1226,22,Bangladesh,Beginner,1,5.1,56,1,41,0,1,6,5,31.6,0,Failed
1227,32,Pakistan,Intermediate,5,7.6,47,3,38,1,1,3,3,50.2,0,Failed
1228,38,Germany,Intermediate,15,6.3,51,3,59,0,1,6,10,73.3,1,Passed
1229,41,Nigeria,Beginner,14,11.4,65,1,41,0,1,5,7,50.8,0,Failed
1230,36,Nigeria,Intermediate,10,2.6,65,2,41,0,0,0,1,23.8,0,Failed
1231,37,Germany,No prior experience,12,4.7,49,3,43,1,0,3,9,37.9,0,Failed
1232,22,Indonesia,Beginner,15,11.6,59,5,43,0,1,3,7,64.2,1,Passed
1233,29,Indonesia,Beginner,10,7.4,60,0,46,0,0,8,1,39.6,0,Failed
1234,30,Indonesia,No prior experience,15,9.7,55,1,47,0,0,5,4,33.3,0,Failed
1235,22,Brazil,Intermediate,4,13.2,61,2,43,0,0,6,7,87.8,1,Passed
1236,24,Other,No prior experience,11,4.9,57,5,42,0,0,5,4,28.2,0,Failed
1237,23,Brazil,No prior experience,7,6.7,64,2,36,1,0,2,7,30.7,0,Failed
1238,38,USA,Beginner,13,6.2,56,1,55,0,0,7,3,27.2,0,Failed
1239,44,India,Beginner,9,1.1,48,3,36,1,0,4,4,25.9,0,Failed
1240,33,Germany,Beginner,5,6.1,66,1,38,0,1,6,3,34.4,0,Failed
1241,46,UK,No prior experience,4,9.6,59,0,51,0,1,6,4,8.9,0,Failed
1242,45,India,Intermediate,15,8.6,74,2,35,0,1,6,10,75.6,1,Passed
1243,54,Pakistan,Beginner,9,8.9,52,2,37,0,0,6,3,42.6,0,Failed
1244,50,Brazil,Beginner,5,5.9,79,2,43,0,0,5,10,73.3,1,Passed
1245,33,Brazil,Advanced,9,5.0,64,1,41,1,0,5,10,68.6,1,Passed
1246,54,Bangladesh,Intermediate,8,10.8,57,2,34,0,1,7,5,48.2,0,Failed
1247,32,India,No prior experience,4,5.5,74,3,45,0,1,5,4,38.3,0,Failed
1248,29,Bangladesh,Intermediate,11,7.9,67,4,45,1,0,7,3,64.3,1,Passed
1249,46,UK,No prior experience,11,7.5,53,1,31,0,1,5,5,19.2,0,Failed
1250,39,Bangladesh,No prior experience,7,11.4,52,0,39,0,1,7,10,36.3,0,Failed
1251,50,India,Beginner,5,9.9,55,3,43,0,0,7,9,66.8,1,Passed
1252,49,Germany,Advanced,10,3.1,68,2,34,0,1,4,1,52.8,0,Failed
1253,18,Pakistan,No prior experience,4,3.4,52,1,31,1,1,7,4,34.6,0,Failed
1254,52,Brazil,Beginner,5,8.7,39,1,44,0,0,3,7,32.6,0,Failed
1255,41,UK,No prior experience,5,6.8,56,0,47,1,0,5,4,21.8,0,Failed
1256,38,Brazil,Intermediate,11,5.6,54,3,37,1,1,11,8,66.8,1,Passed
1257,54,USA,Beginner,15,10.0,54,4,44,0,1,4,7,50.3,0,Failed
1258,30,Pakistan,Beginner,9,7.6,60,2,41,0,0,4,5,35.2,0,Failed
1259,19,Other,No prior experience,12,7.2,58,2,28,1,1,6,10,46.2,0,Failed
1260,44,Bangladesh,Intermediate,9,9.3,57,2,40,1,0,4,4,54.2,0,Failed
1261,37,Nigeria,Advanced,6,5.9,63,4,27,0,0,5,8,77.6,1,Passed
1262,40,India,Beginner,14,11.7,55,3,36,1,0,7,1,50.2,0,Failed
1263,28,Brazil,Beginner,4,4.6,57,2,43,1,1,4,2,28.2,0,Failed
1264,33,Bangladesh,Advanced,15,9.0,63,1,44,0,1,3,5,58.3,0,Failed
1265,48,UK,No prior experience,2,11.3,39,0,48,1,1,7,10,27.7,0,Failed
1266,31,Brazil,Intermediate,14,2.9,52,1,30,0,1,2,7,47.3,0,Failed
1267,17,Other,Intermediate,3,6.0,58,2,40,0,1,1,9,53.0,0,Failed
1268,50,Pakistan,No prior experience,2,10.4,54,2,38,0,0,2,3,18.9,0,Failed
1269,49,Pakistan,Beginner,5,10.5,72,3,43,0,1,3,5,52.3,0,Failed
1270,45,Brazil,No prior experience,6,6.5,52,1,44,1,1,2,2,4.8,0,Failed
1271,28,UK,Beginner,11,4.8,52,0,43,0,0,8,6,33.2,0,Failed
1272,28,Pakistan,Beginner,5,9.9,56,1,42,0,0,2,6,44.6,0,Failed
1273,33,Pakistan,No prior experience,2,10.6,61,3,38,1,1,7,4,49.5,0,Failed
1274,47,Other,Beginner,12,3.5,66,4,46,0,0,2,2,33.5,0,Failed
1275,47,India,No prior experience,5,3.4,56,0,35,0,0,5,8,9.0,0,Failed
1276,50,UK,Beginner,9,7.7,57,3,42,0,1,4,8,53.4,0,Failed
1277,54,UK,No prior experience,4,8.9,61,8,43,0,1,3,1,49.2,0,Failed
1278,44,Germany,Intermediate,12,6.1,47,1,44,1,0,0,2,27.6,0,Failed
1279,44,Germany,No prior experience,10,9.0,44,1,41,0,0,2,4,28.8,0,Failed
1280,31,Pakistan,Intermediate,2,4.9,56,1,43,0,1,4,1,33.6,0,Failed
1281,25,Nigeria,Beginner,3,0.7,57,1,34,0,1,6,6,38.0,0,Failed
1282,45,Germany,No prior experience,3,5.7,70,1,40,0,1,5,2,8.8,0,Failed
1283,40,Pakistan,Intermediate,9,7.2,64,6,44,0,1,5,3,77.8,1,Passed
1284,54,Indonesia,Beginner,4,6.2,58,2,37,0,1,3,9,45.6,0,Failed
1285,35,USA,Beginner,15,3.5,62,3,42,0,1,5,7,45.0,0,Failed
1286,20,USA,No prior experience,1,1.6,58,3,30,0,0,5,4,38.3,0,Failed
1287,16,UK,Beginner,1,5.5,47,5,54,0,0,8,10,53.4,0,Failed
1288,45,Nigeria,No prior experience,15,9.7,51,2,60,0,1,4,1,31.6,0,Failed
1289,18,Other,No prior experience,7,10.8,61,1,36,0,0,4,4,36.6,0,Failed
1290,29,India,Beginner,7,10.6,46,1,45,1,0,4,10,58.5,0,Failed
1291,45,Germany,No prior experience,2,4.6,61,2,34,1,0,7,6,26.7,0,Failed
1292,19,Indonesia,No prior experience,9,3.5,70,2,39,0,1,8,8,28.0,0,Failed
1293,33,Pakistan,No prior experience,9,8.5,56,1,45,1,1,10,9,42.0,0,Failed
1294,52,Nigeria,No prior experience,5,8.9,54,0,33,1,0,6,4,29.2,0,Failed
1295,40,UK,No prior experience,15,8.2,63,0,37,0,1,3,6,30.4,0,Failed
1296,16,Germany,Advanced,15,1.0,58,1,50,1,0,5,2,39.3,0,Failed
1297,30,Nigeria,No prior experience,3,4.4,59,2,40,0,1,4,2,15.5,0,Failed
1298,24,Germany,Beginner,3,6.9,62,0,56,1,1,2,6,39.0,0,Failed
1299,30,India,No prior experience,12,8.5,58,2,34,0,1,4,9,40.7,0,Failed
1300,39,India,Advanced,3,9.3,54,1,31,1,0,2,3,61.2,1,Passed
1301,19,Other,No prior experience,6,7.4,60,1,47,0,0,6,4,21.2,0,Failed
1302,27,USA,Advanced,4,8.0,56,2,32,0,0,6,9,79.3,1,Passed
1303,52,Bangladesh,Beginner,8,7.3,65,3,48,1,1,4,9,54.6,0,Failed
1304,52,Bangladesh,No prior experience,15,9.1,61,3,44,1,1,3,5,49.4,0,Failed
1305,21,Germany,Intermediate,13,7.9,65,0,37,1,1,6,9,61.9,1,Passed
1306,54,Other,Beginner,11,7.2,64,4,33,1,0,7,5,62.7,1,Passed
1307,39,Bangladesh,No prior experience,13,6.2,54,2,43,1,1,8,5,41.1,0,Failed
1308,26,UK,Intermediate,11,7.2,60,3,35,1,0,2,7,54.3,0,Failed
1309,28,Bangladesh,Advanced,11,8.5,54,2,36,0,0,4,6,56.0,0,Failed
1310,49,Brazil,Beginner,5,7.8,59,3,36,0,1,1,10,67.2,1,Passed
1311,40,Pakistan,No prior experience,1,8.1,55,3,50,0,0,3,7,48.3,0,Failed
1312,22,Other,Intermediate,9,11.0,68,0,45,1,0,5,10,69.1,1,Passed
1313,19,UK,Beginner,1,7.8,55,0,34,0,0,5,2,27.0,0,Failed
1314,23,Nigeria,Intermediate,6,5.1,65,1,41,0,0,6,9,41.1,0,Failed
1315,35,UK,Beginner,1,9.7,64,3,41,0,0,4,6,50.7,0,Failed
1316,44,USA,No prior experience,3,2.9,58,2,40,1,1,5,9,25.4,0,Failed
1317,25,Nigeria,Advanced,15,3.8,51,3,39,0,0,5,1,56.2,0,Failed
1318,49,Indonesia,No prior experience,10,8.0,48,0,42,0,0,7,2,16.9,0,Failed
1319,41,Pakistan,No prior experience,5,8.5,68,4,40,0,0,2,7,55.8,0,Failed
1320,18,Pakistan,Beginner,15,3.3,72,1,37,0,1,6,2,13.4,0,Failed
1321,21,Pakistan,Beginner,10,5.9,69,1,43,0,1,4,6,45.2,0,Failed
1322,20,Pakistan,No prior experience,7,5.2,64,5,39,0,1,4,2,28.0,0,Failed
1323,20,Germany,Intermediate,14,5.5,54,4,40,0,1,3,10,64.6,1,Passed
1324,38,Pakistan,Beginner,10,9.8,51,0,44,1,0,4,5,46.3,0,Failed
1325,24,Pakistan,Beginner,8,9.1,53,2,34,1,1,11,6,51.8,0,Failed
1326,50,Pakistan,Intermediate,12,6.9,60,3,43,0,0,3,7,84.3,1,Passed
1327,35,Other,Beginner,9,5.4,65,1,34,1,0,2,1,25.0,0,Failed
1328,50,Germany,No prior experience,6,3.0,56,1,42,1,1,5,2,9.6,0,Failed
1329,33,India,No prior experience,15,11.3,55,3,43,1,0,2,2,20.4,0,Failed
1330,32,UK,Advanced,11,8.8,68,3,34,0,0,5,1,68.0,1,Passed
1331,39,UK,No prior experience,9,4.9,47,2,30,0,1,9,3,19.6,0,Failed
1332,18,Nigeria,Beginner,8,9.2,58,0,41,1,1,7,6,33.0,0,Failed
1333,47,Other,Beginner,9,6.8,57,3,38,0,0,6,9,47.7,0,Failed
1334,50,Brazil,Beginner,10,6.1,57,0,32,0,1,11,3,37.0,0,Failed
1335,53,UK,No prior experience,4,8.3,58,1,52,0,1,2,3,13.1,0,Failed
1336,28,Bangladesh,Beginner,9,4.8,48,4,44,1,1,7,2,36.8,0,Failed
1337,40,Brazil,Beginner,15,6.0,56,2,34,0,1,6,2,36.3,0,Failed
1338,24,Pakistan,Advanced,7,7.4,55,3,45,0,1,5,7,76.4,1,Passed
1339,19,Pakistan,No prior experience,5,5.5,55,0,27,1,1,4,4,25.3,0,Failed
1340,29,Germany,Beginner,5,9.0,62,1,38,1,1,7,6,75.2,1,Passed
1341,52,Brazil,Beginner,1,12.6,54,3,38,0,1,5,8,60.6,1,Passed
1342,49,Bangladesh,Beginner,2,4.7,62,1,43,0,1,4,5,19.2,0,Failed
1343,26,Germany,Beginner,10,2.0,53,0,28,1,0,3,3,2.9,0,Failed
1344,18,Nigeria,No prior experience,3,1.0,71,1,37,0,1,7,2,35.9,0,Failed
1345,43,Brazil,No prior experience,14,6.5,63,2,44,1,0,9,6,32.9,0,Failed
1346,44,Other,Intermediate,14,5.0,70,2,45,1,0,2,8,70.4,1,Passed
1347,24,Pakistan,Beginner,8,7.6,59,3,32,0,1,7,10,63.5,1,Passed
1348,18,Pakistan,Beginner,6,7.4,65,3,54,0,0,3,4,34.9,0,Failed
1349,40,USA,No prior experience,12,2.2,52,3,34,0,1,6,2,9.6,0,Failed
1350,49,Germany,No prior experience,10,1.6,69,3,51,1,0,6,3,41.7,0,Failed
1351,27,India,No prior experience,11,7.9,61,3,35,0,1,3,3,24.6,0,Failed
1352,24,India,No prior experience,13,7.4,59,3,41,0,1,11,9,47.9,0,Failed
1353,30,Germany,Beginner,15,5.7,66,3,29,0,1,6,10,54.2,0,Failed
1354,40,Other,Intermediate,14,2.0,56,1,30,0,0,6,4,15.8,0,Failed
1355,20,Indonesia,No prior experience,5,8.4,58,2,40,0,1,4,6,49.4,0,Failed
